-2.756761200726032257e-02,-1.788825914263725281e-02,-1.535238474607467651e-01,2.306059468537569046e-03,-3.242631256580352783e-02,-2.701339553823345341e-06
-2.716044336557388306e-02,-1.645570807158946991e-02,-1.418401151895523071e-01,2.103463048115372658e-03,-2.997293323278427124e-02,-2.538223725423449650e-06
-2.669962681829929352e-02,-1.455839816480875015e-02,-1.280758380889892578e-01,1.919945934787392616e-03,-2.706284448504447937e-02,-2.287337792949983850e-06
-2.621983923017978668e-02,-1.283323857933282852e-02,-1.154489889740943909e-01,1.742557389661669731e-03,-2.439262717962265015e-02,-2.057523033727193251e-06
-2.573653683066368103e-02,-1.130779553204774857e-02,-1.040534228086471558e-01,1.576671027578413486e-03,-2.198300510644912720e-02,-1.851594561230740510e-06
-2.525653876364231110e-02,-9.962121956050395966e-03,-9.378188103437423706e-02,1.424150657840073109e-03,-1.981128938496112823e-02,-1.666840603320451919e-06
-2.478118054568767548e-02,-8.775424212217330933e-03,-8.452437818050384521e-02,1.286277431063354015e-03,-1.785416528582572937e-02,-1.500580765423364937e-06
-2.431352622807025909e-02,-7.729068398475646973e-03,-7.618086040019989014e-02,1.159259001724421978e-03,-1.609044522047042847e-02,-1.351392029391718097e-06
-2.385499887168407440e-02,-6.806597113609313965e-03,-6.866107881069183350e-02,1.044436823576688766e-03,-1.450099889189004898e-02,-1.217163116962183267e-06
-2.340523339807987213e-02,-5.993450991809368134e-03,-6.188369914889335632e-02,9.407036704942584038e-04,-1.306860148906707764e-02,-1.096315600079833530e-06
-2.296398580074310303e-02,-5.276767536997795105e-03,-5.577540770173072815e-02,8.469609310850501060e-04,-1.177773065865039825e-02,-9.875222986011067405e-07
-2.253106422722339630e-02,-4.645183682441711426e-03,-5.027014762163162231e-02,7.622374687343835831e-04,-1.061439793556928635e-02,-8.895838732314587105e-07
-2.210630476474761963e-02,-4.088664427399635315e-03,-4.530837014317512512e-02,6.856658146716654301e-04,-9.565997868776321411e-03,-8.014179115889419336e-07
-2.168955840170383453e-02,-3.598349168896675110e-03,-4.083641618490219116e-02,6.164658116176724434e-04,-8.621172979474067688e-03,-7.220489237624860834e-07
-2.128067798912525177e-02,-3.166415262967348099e-03,-3.680592030286788940e-02,5.539337289519608021e-04,-7.769687566906213760e-03,-6.505982241833407898e-07
-2.087952196598052979e-02,-2.785958116874098778e-03,-3.317329660058021545e-02,4.974335315637290478e-04,-7.002317812293767929e-03,-5.862748366780579090e-07
-2.048595063388347626e-02,-2.450883155688643456e-03,-2.989926189184188843e-02,4.463899531401693821e-04,-6.310752592980861664e-03,-5.283666268951492384e-07
-2.009982801973819733e-02,-2.155812922865152359e-03,-2.694841101765632629e-02,4.002825589850544930e-04,-5.687501281499862671e-03,-4.762326568652497372e-07
-1.972101442515850067e-02,-1.896003028377890587e-03,-2.428883872926235199e-02,3.586403618101030588e-04,-5.125814117491245270e-03,-4.292960227303410647e-07
-1.934937760233879089e-02,-1.667267642915248871e-03,-2.189178392291069031e-02,3.210370778106153011e-04,-4.619608633220195770e-03,-3.870375167025486007e-07
-1.898478157818317413e-02,-1.465914887376129627e-03,-1.973133347928524017e-02,2.870869357138872147e-04,-4.163402598351240158e-03,-3.489898006137082120e-07
